column1,Customer_City,Customer_Country,Customer_Email,Customer_Fname,Customer_Id,Customer_Lname,Customer_Password,Customer_Segment,Customer_State,Customer_Street,Customer_Zipcode
6270,Caguas,Puerto Rico,XXXXXXXXX,Mary,8239,Harrison,XXXXXXXXX,Consumer,PR,442 Clear Stead,725
6271,Caguas,Puerto Rico,XXXXXXXXX,Jacob,9833,Smith,XXXXXXXXX,Consumer,PR,1043 Golden Timber Impasse,725
6272,Caguas,Puerto Rico,XXXXXXXXX,Jason,9407,Washington,XXXXXXXXX,Consumer,PR,5486 Golden Bluff Field,725
6273,Caguas,Puerto Rico,XXXXXXXXX,Mary,9194,Johnson,XXXXXXXXX,Consumer,PR,3305 Foggy Vale,725
6274,Caguas,Puerto Rico,XXXXXXXXX,Julie,2819,Lin,XXXXXXXXX,Consumer,PR,7909 Golden Highway,725
6275,Caguas,Puerto Rico,XXXXXXXXX,Nadine,13994,Duncan,XXXXXXXXX,Consumer,PR,9394 Clear Corner,725
6276,Caguas,Puerto Rico,XXXXXXXXX,Mary,8949,Thompson,XXXXXXXXX,Consumer,PR,8427 Broad Robin End,725
6277,Caguas,Puerto Rico,XXXXXXXXX,Mary,5027,Collins,XXXXXXXXX,Consumer,PR,7831 Rustic Panda Front,725
6278,Caguas,Puerto Rico,XXXXXXXXX,William,8432,Ellis,XXXXXXXXX,Consumer,PR,1185 Grand Grove Forest,725
6279,Caguas,Puerto Rico,XXXXXXXXX,Mary,11539,Shaffer,XXXXXXXXX,Consumer,PR,1425 Fallen Fox Arbor,725
6280,Caguas,Puerto Rico,XXXXXXXXX,Camille,13867,Cote,XXXXXXXXX,Consumer,PR,285 Round Bend,725
6281,Caguas,Puerto Rico,XXXXXXXXX,Emma,8237,Munoz,XXXXXXXXX,Consumer,PR,1626 Heather Road,725
6282,Caguas,Puerto Rico,XXXXXXXXX,Jacqueline,12804,Phillips,XXXXXXXXX,Consumer,PR,"8248 Blue Corners ",725
6283,Caguas,Puerto Rico,XXXXXXXXX,Martha,2791,Smith,XXXXXXXXX,Consumer,PR,7463 Sunny Embers Gate,725
6284,Caguas,Puerto Rico,XXXXXXXXX,Jaden,13759,Barron,XXXXXXXXX,Consumer,PR,7074 Cotton Diversion,725
6285,Caguas,Puerto Rico,XXXXXXXXX,Piper,13561,Everett,XXXXXXXXX,Consumer,PR,6002 Velvet Deer Downs,725
6286,Caguas,Puerto Rico,XXXXXXXXX,Katell,14777,Arnold,XXXXXXXXX,Consumer,PR,8706 Tawny Centre,725
6287,Caguas,Puerto Rico,XXXXXXXXX,Jennifer,11631,Mckenzie,XXXXXXXXX,Consumer,PR,669 Grand Mountain Boulevard,725
6288,Caguas,Puerto Rico,XXXXXXXXX,Mary,3774,Smith,XXXXXXXXX,Consumer,PR,1454 Red Lane,725
6289,Caguas,Puerto Rico,XXXXXXXXX,Mary,2946,Stanley,XXXXXXXXX,Consumer,PR,"8906 Rustic Mall ",725
6290,Caguas,Puerto Rico,XXXXXXXXX,Marie,9105,Smith,XXXXXXXXX,Consumer,PR,5032 Dusty Zephyr Wharf,725
6291,Caguas,Puerto Rico,XXXXXXXXX,Jacob,7901,Daniels,XXXXXXXXX,Consumer,PR,2704 Silent Pine Corner,725
6292,Caguas,Puerto Rico,XXXXXXXXX,Mary,2638,Hardy,XXXXXXXXX,Consumer,PR,7334 Merry Maze,725
6293,Caguas,Puerto Rico,XXXXXXXXX,Ethan,6455,Brown,XXXXXXXXX,Consumer,PR,4028 Rustic Point,725
6294,Caguas,Puerto Rico,XXXXXXXXX,Howard,4946,Smith,XXXXXXXXX,Consumer,PR,2863 Merry Circle,725
6295,Caguas,Puerto Rico,XXXXXXXXX,Danielle,2344,Reid,XXXXXXXXX,Consumer,PR,1269 Rocky Brook Hollow,725
6296,Caguas,Puerto Rico,XXXXXXXXX,Mary,3538,Henry,XXXXXXXXX,Consumer,PR,6232 Red Rise Rise,725
6297,Caguas,Puerto Rico,XXXXXXXXX,Madeline,13740,Harmon,XXXXXXXXX,Consumer,PR,2285 Wishing Boulevard,725
6298,Caguas,Puerto Rico,XXXXXXXXX,Shirley,976,Henson,XXXXXXXXX,Consumer,PR,4778 Little Creek Bay,725
6299,Caguas,Puerto Rico,XXXXXXXXX,Mary,7616,Mason,XXXXXXXXX,Consumer,PR,3310 Rocky Boulevard,725
6300,Caguas,Puerto Rico,XXXXXXXXX,Carolyn,3532,Henderson,XXXXXXXXX,Consumer,PR,1984 Misty Rabbit Boulevard,725
6301,Caguas,Puerto Rico,XXXXXXXXX,Ethan,5409,Smith,XXXXXXXXX,Consumer,PR,3018 Blue Trail,725
6302,Caguas,Puerto Rico,XXXXXXXXX,Ruth,3843,Carter,XXXXXXXXX,Consumer,PR,8798 Lost Lookout,725
6303,Toa Alta,Puerto Rico,XXXXXXXXX,Gary,9790,Everett,XXXXXXXXX,Consumer,PR,6412 Quiet Swale,953
6304,Caguas,Puerto Rico,XXXXXXXXX,Betty,6937,Wolfe,XXXXXXXXX,Consumer,PR,8877 Thunder Zephyr Orchard,725
6305,Caguas,Puerto Rico,XXXXXXXXX,Elaine,14721,Cherry,XXXXXXXXX,Consumer,PR,9518 Old Corner,725
6306,Caguas,Puerto Rico,XXXXXXXXX,Rachel,1073,Holt,XXXXXXXXX,Consumer,PR,1557 High Spring Cove,725
6307,Caguas,Puerto Rico,XXXXXXXXX,Anna,9218,Conrad,XXXXXXXXX,Consumer,PR,1336 Cotton Mews,725
6308,Cayey,Puerto Rico,XXXXXXXXX,Joe,6481,Smith,XXXXXXXXX,Consumer,PR,6566 Lost Fox Carrefour,736
6309,Caguas,Puerto Rico,XXXXXXXXX,Olympia,12784,Hurst,XXXXXXXXX,Consumer,PR,20 Bright Barn Woods,725
6310,Caguas,Puerto Rico,XXXXXXXXX,John,1037,Smith,XXXXXXXXX,Consumer,PR,3481 Crystal Campus,725
6311,Caguas,Puerto Rico,XXXXXXXXX,Mary,2242,Johnson,XXXXXXXXX,Consumer,PR,7258 Grand Pond Acres,725
6312,Caguas,Puerto Rico,XXXXXXXXX,Mary,6020,Smith,XXXXXXXXX,Consumer,PR,6281 Wishing Sky Byway,725
6313,Caguas,Puerto Rico,XXXXXXXXX,Mary,9009,Sanchez,XXXXXXXXX,Consumer,PR,8142 Emerald Cider Jetty,725
6314,Caguas,Puerto Rico,XXXXXXXXX,Laura,11728,Smith,XXXXXXXXX,Consumer,PR,4294 High Passage,725
6315,Caguas,Puerto Rico,XXXXXXXXX,Janet,8960,Roy,XXXXXXXXX,Consumer,PR,6330 Dusty Round,725
6316,Caguas,Puerto Rico,XXXXXXXXX,Paul,7950,Smith,XXXXXXXXX,Consumer,PR,7797 Colonial Gate Field,725
6317,Caguas,Puerto Rico,XXXXXXXXX,Mary,7404,Lynch,XXXXXXXXX,Consumer,PR,9539 Rocky Corner,725
6318,San Juan,Puerto Rico,XXXXXXXXX,Hilary,13792,Moon,XXXXXXXXX,Consumer,PR,1944 Cinder Pike,921
6319,Caguas,Puerto Rico,XXXXXXXXX,Mary,1787,Hancock,XXXXXXXXX,Consumer,PR,2240 Emerald Berry Vale,725
6320,Caguas,Puerto Rico,XXXXXXXXX,Sandra,9825,Johnson,XXXXXXXXX,Consumer,PR,6481 Silver Log Glen,725
6321,Caguas,Puerto Rico,XXXXXXXXX,Mary,1364,Kirk,XXXXXXXXX,Consumer,PR,9696 Rocky Terrace,725
6322,Caguas,Puerto Rico,XXXXXXXXX,Henry,1115,Smith,XXXXXXXXX,Consumer,PR,961 Lazy Alley,725
6323,Humacao,Puerto Rico,XXXXXXXXX,Mary,3723,Jones,XXXXXXXXX,Consumer,PR,7625 Colonial Branch Row,791
6324,Caguas,Puerto Rico,XXXXXXXXX,Daniel,7409,Bowers,XXXXXXXXX,Consumer,PR,4805 Iron Blossom Bend,725
6325,Caguas,Puerto Rico,XXXXXXXXX,Nayda,12782,Blackburn,XXXXXXXXX,Consumer,PR,5131 Honey Spring Farm,725
6326,Caguas,Puerto Rico,XXXXXXXXX,Isadora,13845,Thomas,XXXXXXXXX,Consumer,PR,8344 Noble Mountain Gate,725
6327,Caguas,Puerto Rico,XXXXXXXXX,Ann,10277,Smith,XXXXXXXXX,Consumer,PR,8908 Golden Thicket,725
6328,Caguas,Puerto Rico,XXXXXXXXX,Mary,7640,Torres,XXXXXXXXX,Consumer,PR,1799 Cotton View,725
6329,Caguas,Puerto Rico,XXXXXXXXX,Timothy,5288,Smith,XXXXXXXXX,Consumer,PR,8477 Fallen Promenade,725
6330,Caguas,Puerto Rico,XXXXXXXXX,Timothy,642,Vasquez,XXXXXXXXX,Consumer,PR,5319 Blue Leaf Moor,725
6331,Caguas,Puerto Rico,XXXXXXXXX,Serina,14024,Reynolds,XXXXXXXXX,Consumer,PR,8460 Green Cloud Run,725
6332,Caguas,Puerto Rico,XXXXXXXXX,Evelyn,14790,Merritt,XXXXXXXXX,Consumer,PR,9539 Old Diversion,725
6333,Caguas,Puerto Rico,XXXXXXXXX,Mary,2058,Hernandez,XXXXXXXXX,Consumer,PR,1121 Wishing Jetty,725
6334,Caguas,Puerto Rico,XXXXXXXXX,Mary,3542,Russell,XXXXXXXXX,Consumer,PR,3847 Silver Route,725
6335,Caguas,Puerto Rico,XXXXXXXXX,Evelyn,9155,Smith,XXXXXXXXX,Consumer,PR,4601 Golden Anchor Valley,725
6336,Caguas,Puerto Rico,XXXXXXXXX,Kimberly,1979,Kramer,XXXXXXXXX,Consumer,PR,338 Heather Orchard,725
6337,Caguas,Puerto Rico,XXXXXXXXX,Rosalyn,12745,Barry,XXXXXXXXX,Consumer,PR,"4651 Dewy Village ",725
6338,Caguas,Puerto Rico,XXXXXXXXX,Oprah,13880,Barlow,XXXXXXXXX,Consumer,PR,2275 Old Grove Heights,725
6339,Caguas,Puerto Rico,XXXXXXXXX,Mary,12039,Wilson,XXXXXXXXX,Consumer,PR,9440 Silent Heath,725
6340,Caguas,Puerto Rico,XXXXXXXXX,Alice,11587,Stewart,XXXXXXXXX,Consumer,PR,4806 Middle Canyon,725
6341,Caguas,Puerto Rico,XXXXXXXXX,Mary,4108,Smith,XXXXXXXXX,Consumer,PR,858 Red Wynd,725
6342,Caguas,Puerto Rico,XXXXXXXXX,Mary,9150,Osborn,XXXXXXXXX,Consumer,PR,4579 Sunny Link,725
6343,Caguas,Puerto Rico,XXXXXXXXX,Alexander,361,Shaw,XXXXXXXXX,Consumer,PR,6183 Tawny Elk Concession,725
6344,Caguas,Puerto Rico,XXXXXXXXX,Jane,8174,Simmons,XXXXXXXXX,Consumer,PR,2437 Thunder Spring Parkway,725
6345,Caguas,Puerto Rico,XXXXXXXXX,Eric,168,Morris,XXXXXXXXX,Consumer,PR,295 Quaking Timber By-pass,725
6346,Caguas,Puerto Rico,XXXXXXXXX,Mary,11627,Smith,XXXXXXXXX,Consumer,PR,4079 Emerald Canyon,725
6347,Caguas,Puerto Rico,XXXXXXXXX,Mary,2496,Smith,XXXXXXXXX,Consumer,PR,7962 Wishing Fox Harbour,725
6348,Caguas,Puerto Rico,XXXXXXXXX,Alan,4973,Hubbard,XXXXXXXXX,Consumer,PR,5002 Cinder Ridge,725
6349,Caguas,Puerto Rico,XXXXXXXXX,Rachel,11176,Perez,XXXXXXXXX,Consumer,PR,4957 Lost Quail Rise,725
6350,Caguas,Puerto Rico,XXXXXXXXX,Kenneth,11477,Bowman,XXXXXXXXX,Consumer,PR,3352 Harvest Zephyr Terrace,725
6351,Caguas,Puerto Rico,XXXXXXXXX,Tyler,6192,Singh,XXXXXXXXX,Consumer,PR,2643 Gentle Estates,725
6352,Caguas,Puerto Rico,XXXXXXXXX,Mary,8919,Conner,XXXXXXXXX,Consumer,PR,8702 Harvest Rise Line,725
6353,Caguas,Puerto Rico,XXXXXXXXX,Robert,11134,Lopez,XXXXXXXXX,Consumer,PR,4371 Gentle Gate,725
6354,Caguas,Puerto Rico,XXXXXXXXX,Mary,2445,Parker,XXXXXXXXX,Consumer,PR,930 Pleasant Island Chase,725
6355,Caguas,Puerto Rico,XXXXXXXXX,Carol,9019,Davila,XXXXXXXXX,Consumer,PR,4182 Burning Hills Corners,725
6356,Caguas,Puerto Rico,XXXXXXXXX,Mary,335,Smith,XXXXXXXXX,Consumer,PR,1082 Rustic Rabbit Street,725
6357,Caguas,Puerto Rico,XXXXXXXXX,Ann,11705,Ward,XXXXXXXXX,Consumer,PR,7762 Rocky Carrefour,725
6358,Caguas,Puerto Rico,XXXXXXXXX,Mary,3462,Martinez,XXXXXXXXX,Consumer,PR,1173 Silver Isle,725
6359,Caguas,Puerto Rico,XXXXXXXXX,Emma,760,Rivas,XXXXXXXXX,Consumer,PR,5763 Green Crossing,725
6360,Caguas,Puerto Rico,XXXXXXXXX,Gregory,8420,Fitzpatrick,XXXXXXXXX,Consumer,PR,1793 Tawny Limits,725
6361,Caguas,Puerto Rico,XXXXXXXXX,Mary,8516,Hughes,XXXXXXXXX,Consumer,PR,325 Burning Circle,725
6362,Caguas,Puerto Rico,XXXXXXXXX,Mary,4307,Mora,XXXXXXXXX,Consumer,PR,5263 Hidden Bay,725
6363,Caguas,Puerto Rico,XXXXXXXXX,Samantha,11689,Parker,XXXXXXXXX,Consumer,PR,7658 Hazy Mountain Plaza,725
6364,Caguas,Puerto Rico,XXXXXXXXX,Amanda,9424,Moore,XXXXXXXXX,Consumer,PR,4984 Dusty Log Parkway,725
6365,Caguas,Puerto Rico,XXXXXXXXX,Charles,3079,Diaz,XXXXXXXXX,Consumer,PR,9581 Burning Horse Centre,725
6366,Caguas,Puerto Rico,XXXXXXXXX,Mary,3530,Smith,XXXXXXXXX,Consumer,PR,681 High Pike,725
6367,Caguas,Puerto Rico,XXXXXXXXX,Mary,4544,Warren,XXXXXXXXX,Consumer,PR,8461 Wishing Mountain Walk,725
6368,Caguas,Puerto Rico,XXXXXXXXX,Jennifer,363,Obrien,XXXXXXXXX,Consumer,PR,9847 Wishing Ledge,725
6369,Caguas,Puerto Rico,XXXXXXXXX,Mary,11685,Myers,XXXXXXXXX,Consumer,PR,9086 Iron Ledge,725
6370,Manati,Puerto Rico,XXXXXXXXX,Mary,10078,Jones,XXXXXXXXX,Consumer,PR,5282 Silent Landing,674
6371,Caguas,Puerto Rico,XXXXXXXXX,Mary,2586,Little,XXXXXXXXX,Consumer,PR,1407 Cinder Downs,725
6372,Caguas,Puerto Rico,XXXXXXXXX,Mary,2961,Diaz,XXXXXXXXX,Consumer,PR,2568 Heather Grove,725
6373,Caguas,Puerto Rico,XXXXXXXXX,Deborah,1453,Bauer,XXXXXXXXX,Consumer,PR,7802 Foggy Robin Link,725
6374,Caguas,Puerto Rico,XXXXXXXXX,Eric,10443,Smith,XXXXXXXXX,Consumer,PR,3378 Old Drive,725
6375,Caguas,Puerto Rico,XXXXXXXXX,Pamela,4953,Burnett,XXXXXXXXX,Consumer,PR,5703 Velvet Cider Link,725
6376,Caguas,Puerto Rico,XXXXXXXXX,Mary,6171,Mcdowell,XXXXXXXXX,Consumer,PR,"5452 Broad Mall ",725
6377,Caguas,Puerto Rico,XXXXXXXXX,Nathan,10663,Rodriguez,XXXXXXXXX,Consumer,PR,9552 Quaking Edge,725
6378,Caguas,Puerto Rico,XXXXXXXXX,Donna,12254,Smith,XXXXXXXXX,Consumer,PR,9946 Merry Boulevard,725
6379,Arecibo,Puerto Rico,XXXXXXXXX,Ashley,648,Buck,XXXXXXXXX,Consumer,PR,3393 Crystal Port,612
6380,Humacao,Puerto Rico,XXXXXXXXX,Robert,4669,Smith,XXXXXXXXX,Consumer,PR,4905 Lazy Stead,791
6381,Caguas,Puerto Rico,XXXXXXXXX,Emily,9954,Smith,XXXXXXXXX,Consumer,PR,1605 Fallen Abbey,725
6382,Caguas,Puerto Rico,XXXXXXXXX,Mary,8805,Smith,XXXXXXXXX,Consumer,PR,6499 Indian Run,725
6383,Caguas,Puerto Rico,XXXXXXXXX,Kimberly,7809,Kramer,XXXXXXXXX,Consumer,PR,6502 Hazy Promenade,725
6384,Caguas,Puerto Rico,XXXXXXXXX,Cynthia,2044,Smith,XXXXXXXXX,Consumer,PR,2049 Indian Extension,725
6385,Caguas,Puerto Rico,XXXXXXXXX,Steven,9510,Wright,XXXXXXXXX,Consumer,PR,9856 Wishing Willow Woods,725
6386,Guaynabo,Puerto Rico,XXXXXXXXX,Mary,8573,Torres,XXXXXXXXX,Consumer,PR,3465 Rocky Nectar Crossing,969
6387,Caguas,Puerto Rico,XXXXXXXXX,Sarah,8989,Aguilar,XXXXXXXXX,Consumer,PR,8898 Misty Townline,725
6388,Caguas,Puerto Rico,XXXXXXXXX,Mary,5247,Hunter,XXXXXXXXX,Consumer,PR,2544 Burning Sky Key,725
6389,Caguas,Puerto Rico,XXXXXXXXX,Amber,12096,Smith,XXXXXXXXX,Consumer,PR,2262 Heather Forest,725
6390,Caguas,Puerto Rico,XXXXXXXXX,Amanda,6442,Kelly,XXXXXXXXX,Consumer,PR,7257 Thunder Quail Maze,725
6391,Caguas,Puerto Rico,XXXXXXXXX,Mary,2447,Smith,XXXXXXXXX,Consumer,PR,2576 Green Hollow,725
6392,Caguas,Puerto Rico,XXXXXXXXX,Mary,6253,Peterson,XXXXXXXXX,Consumer,PR,3977 Jagged Creek Edge,725
6393,San Juan,Puerto Rico,XXXXXXXXX,Mary,2422,Sawyer,XXXXXXXXX,Consumer,PR,1831 Honey Hickory Mount,921
6394,Caguas,Puerto Rico,XXXXXXXXX,Christina,2777,Smith,XXXXXXXXX,Consumer,PR,4746 Quaking Bear Valley,725
6395,Caguas,Puerto Rico,XXXXXXXXX,Mary,6471,Day,XXXXXXXXX,Consumer,PR,6040 Sleepy Plaza,725
6396,Caguas,Puerto Rico,XXXXXXXXX,Sharon,10571,Ingram,XXXXXXXXX,Consumer,PR,5002 Velvet Bluff View,725
6397,Caguas,Puerto Rico,XXXXXXXXX,Maria,8798,Smith,XXXXXXXXX,Consumer,PR,9668 Burning Glen,725
6398,Caguas,Puerto Rico,XXXXXXXXX,Bobby,11036,Smith,XXXXXXXXX,Consumer,PR,4464 Rocky Horse Harbour,725
6399,Caguas,Puerto Rico,XXXXXXXXX,Mary,9767,Clayton,XXXXXXXXX,Consumer,PR,112 Pleasant Butterfly Thicket,725
6400,Caguas,Puerto Rico,XXXXXXXXX,Sarah,5151,Alexander,XXXXXXXXX,Consumer,PR,7383 Green Run,725
6401,Caguas,Puerto Rico,XXXXXXXXX,Mary,6562,Smith,XXXXXXXXX,Consumer,PR,259 Green Link,725
6402,Caguas,Puerto Rico,XXXXXXXXX,Amy,11929,Smith,XXXXXXXXX,Consumer,PR,3836 Blue Brook Stead,725
6403,Caguas,Puerto Rico,XXXXXXXXX,Willie,6921,Stafford,XXXXXXXXX,Consumer,PR,5344 Lazy Beach,725
6404,Caguas,Puerto Rico,XXXXXXXXX,Susan,7799,Olson,XXXXXXXXX,Consumer,PR,5530 Noble Deer Route,725
6405,Caguas,Puerto Rico,XXXXXXXXX,Marie,10925,Abbott,XXXXXXXXX,Consumer,PR,8798 Lost Lookout,725
6406,Caguas,Puerto Rico,XXXXXXXXX,Janet,270,Smith,XXXXXXXXX,Consumer,PR,3392 Indian Glen,725
6407,Caguas,Puerto Rico,XXXXXXXXX,Mary,7695,Brown,XXXXXXXXX,Consumer,PR,2905 Sleepy Route,725
6408,Caguas,Puerto Rico,XXXXXXXXX,Amber,5401,Smith,XXXXXXXXX,Consumer,PR,9139 Thunder Forest Point,725
6409,Caguas,Puerto Rico,XXXXXXXXX,William,11653,Collins,XXXXXXXXX,Consumer,PR,6894 Heather Estates,725
6410,Caguas,Puerto Rico,XXXXXXXXX,Mary,9382,Rowe,XXXXXXXXX,Consumer,PR,5399 Foggy Court,725
6411,Caguas,Puerto Rico,XXXXXXXXX,Mary,3933,Gomez,XXXXXXXXX,Consumer,PR,7909 Amber View,725
6412,Caguas,Puerto Rico,XXXXXXXXX,Katherine,4166,Wise,XXXXXXXXX,Consumer,PR,1531 Foggy Panda Centre,725
6413,Caguas,Puerto Rico,XXXXXXXXX,Justin,4344,Smith,XXXXXXXXX,Consumer,PR,3914 Silver Horse Cape,725
6414,Caguas,Puerto Rico,XXXXXXXXX,Henry,11299,Smith,XXXXXXXXX,Consumer,PR,5348 Middle Embers Line,725
6415,Caguas,Puerto Rico,XXXXXXXXX,Andrew,6312,Smith,XXXXXXXXX,Consumer,PR,4951 Cozy Gate Ramp,725
6416,Caguas,Puerto Rico,XXXXXXXXX,Janet,3727,Espinoza,XXXXXXXXX,Consumer,PR,4786 Crystal Apple Island,725
6417,Caguas,Puerto Rico,XXXXXXXXX,Theresa,5566,Smith,XXXXXXXXX,Consumer,PR,4079 Emerald Canyon,725
6418,Caguas,Puerto Rico,XXXXXXXXX,Benjamin,1019,Smith,XXXXXXXXX,Consumer,PR,1946 Jagged Trail,725
6419,Caguas,Puerto Rico,XXXXXXXXX,Mary,6324,Barrera,XXXXXXXXX,Consumer,PR,9046 Lost Glade,725
6420,Caguas,Puerto Rico,XXXXXXXXX,Scarlett,12470,Little,XXXXXXXXX,Consumer,PR,3330 Easy Berry Range,725
6421,Caguas,Puerto Rico,XXXXXXXXX,Shannon,12523,Melton,XXXXXXXXX,Consumer,PR,3996 Crystal Zephyr Swale,725
6422,Caguas,Puerto Rico,XXXXXXXXX,Ainsley,12576,Ray,XXXXXXXXX,Consumer,PR,"5712 Heather Rise ",725
6423,Caguas,Puerto Rico,XXXXXXXXX,Lareina,12737,Potter,XXXXXXXXX,Consumer,PR,6956 Misty Anchor Close,725
6424,Caguas,Puerto Rico,XXXXXXXXX,Zena,12574,Saunders,XXXXXXXXX,Consumer,PR,9544 Noble Spring Route,725
6425,Caguas,Puerto Rico,XXXXXXXXX,Felicia,12457,Fischer,XXXXXXXXX,Consumer,PR,3323 Old Willow Mall,725
6426,Caguas,Puerto Rico,XXXXXXXXX,Selma,12618,Camacho,XXXXXXXXX,Consumer,PR,"7446 Rocky Inlet ",725
6427,Caguas,Puerto Rico,XXXXXXXXX,Kameko,12545,Barnett,XXXXXXXXX,Consumer,PR,8662 Clear Nectar Mall,725
6428,Caguas,Puerto Rico,XXXXXXXXX,Eugenia,12706,Franklin,XXXXXXXXX,Consumer,PR,"3392 Indian Glen ",725
6429,Caguas,Puerto Rico,XXXXXXXXX,Alexa,12741,Guthrie,XXXXXXXXX,Consumer,PR,1338 Indian Prairie Extension,725
6430,Caguas,Puerto Rico,XXXXXXXXX,Ina,14926,Pope,XXXXXXXXX,Consumer,PR,5016 Sunny Run,725
6431,Caguas,Puerto Rico,XXXXXXXXX,Jennifer,12939,Serrano,XXXXXXXXX,Consumer,PR,"9624 Merry Run ",725
6432,Caguas,Puerto Rico,XXXXXXXXX,Quintessa,14996,Harrison,XXXXXXXXX,Consumer,PR,6316 Quiet Pines,725
6433,Caguas,Puerto Rico,XXXXXXXXX,Amanda,14957,Osborn,XXXXXXXXX,Consumer,PR,1313 Old Hickory Round,725
6434,Caguas,Puerto Rico,XXXXXXXXX,Jayme,12863,Fulton,XXXXXXXXX,Consumer,PR,"9167 Lost End ",725
6435,Caguas,Puerto Rico,XXXXXXXXX,Miranda,15045,Combs,XXXXXXXXX,Consumer,PR,1974 Stony Wharf,725
6436,Caguas,Puerto Rico,XXXXXXXXX,Noel,12931,Wiley,XXXXXXXXX,Consumer,PR,7107 Harvest Blossom Abbey,725
6437,Caguas,Puerto Rico,XXXXXXXXX,Hadley,12913,Patel,XXXXXXXXX,Consumer,PR,"3810 Crystal Plaza ",725
6438,Caguas,Puerto Rico,XXXXXXXXX,Marcia,15113,Brown,XXXXXXXXX,Consumer,PR,6422 Sleepy Swale,725
6439,Caguas,Puerto Rico,XXXXXXXXX,Shellie,15005,Maldonado,XXXXXXXXX,Consumer,PR,4494 Harvest Bay,725
6440,Caguas,Puerto Rico,XXXXXXXXX,Hermione,12875,Ashley,XXXXXXXXX,Consumer,PR,"8620 Silent Alley ",725
6441,Caguas,Puerto Rico,XXXXXXXXX,Amity,14950,Ramirez,XXXXXXXXX,Consumer,PR,5559 Colonial Prairie Manor,725
6442,Caguas,Puerto Rico,XXXXXXXXX,Nicole,15092,Ayers,XXXXXXXXX,Consumer,PR,2915 Round Byway,725
6443,Caguas,Puerto Rico,XXXXXXXXX,Maggie,15110,Cochran,XXXXXXXXX,Consumer,PR,9992 Clear Jetty,725
6444,Caguas,Puerto Rico,XXXXXXXXX,Tara,15125,Webster,XXXXXXXXX,Consumer,PR,7790 Misty Elk Line,725
6445,Caguas,Puerto Rico,XXXXXXXXX,Cara,13419,Cortez,XXXXXXXXX,Consumer,PR,5645 Sunny Spring Gate,725
6446,Mayaguez,Puerto Rico,XXXXXXXXX,Alma,14128,Lowery,XXXXXXXXX,Consumer,PR,2535 Shady Wagon Edge,680
6447,Caguas,Puerto Rico,XXXXXXXXX,Evelyn,12964,Davenport,XXXXXXXXX,Consumer,PR,"9825 Iron Abbey ",725
6448,Caguas,Puerto Rico,XXXXXXXXX,Caryn,13115,Fernandez,XXXXXXXXX,Consumer,PR,4647 Umber View Farms,725
6449,Caguas,Puerto Rico,XXXXXXXXX,Samuel,5501,White,XXXXXXXXX,Consumer,PR,3323 Rocky Robin Pointe,725
6450,Caguas,Puerto Rico,XXXXXXXXX,Thomas,6065,Simmons,XXXXXXXXX,Consumer,PR,1482 Cozy Townline,725
6451,Caguas,Puerto Rico,XXXXXXXXX,Benjamin,9737,Smith,XXXXXXXXX,Consumer,PR,1800 Quiet Creek Stead,725
6452,Caguas,Puerto Rico,XXXXXXXXX,Daniel,5946,Smith,XXXXXXXXX,Consumer,PR,4823 Golden Hollow,725
6453,Caguas,Puerto Rico,XXXXXXXXX,Mary,10000,Mcfarland,XXXXXXXXX,Consumer,PR,9938 Sunny Loop,725
6454,Caguas,Puerto Rico,XXXXXXXXX,Kimberly,230,Smith,XXXXXXXXX,Consumer,PR,5835 Harvest Vista,725
6455,Caguas,Puerto Rico,XXXXXXXXX,Virginia,11897,Herrera,XXXXXXXXX,Consumer,PR,2943 Stony Lake Pike,725
6456,Caguas,Puerto Rico,XXXXXXXXX,Mary,7998,Smith,XXXXXXXXX,Consumer,PR,2896 Quaking Park,725
6457,Caguas,Puerto Rico,XXXXXXXXX,Jesse,7759,Smith,XXXXXXXXX,Consumer,PR,2049 Silver Byway,725
6458,Caguas,Puerto Rico,XXXXXXXXX,Wayne,6866,Smith,XXXXXXXXX,Consumer,PR,2861 Velvet Pointe,725
6459,Caguas,Puerto Rico,XXXXXXXXX,Mary,4614,Smith,XXXXXXXXX,Consumer,PR,3892 Emerald Mountain Corner,725
6460,Caguas,Puerto Rico,XXXXXXXXX,Gloria,8430,Smith,XXXXXXXXX,Consumer,PR,8719 Dewy Goose Via,725
6461,Caguas,Puerto Rico,XXXXXXXXX,Ruth,5423,Brown,XXXXXXXXX,Consumer,PR,7011 Burning Park,725
6462,Caguas,Puerto Rico,XXXXXXXXX,Jennifer,6196,Stewart,XXXXXXXXX,Consumer,PR,27 Cozy Willow Mountain,725
6463,Caguas,Puerto Rico,XXXXXXXXX,Sara,3447,Andersen,XXXXXXXXX,Consumer,PR,1108 Harvest Street,725
6464,Caguas,Puerto Rico,XXXXXXXXX,Mary,4969,Smith,XXXXXXXXX,Consumer,PR,6001 Middle Island,725
6465,Caguas,Puerto Rico,XXXXXXXXX,Mariam,13594,Colon,XXXXXXXXX,Consumer,PR,5193 Foggy Apple Jetty,725
6466,Caguas,Puerto Rico,XXXXXXXXX,Margaret,628,Olson,XXXXXXXXX,Consumer,PR,9875 Thunder Lagoon Parade,725
6467,Caguas,Puerto Rico,XXXXXXXXX,Catherine,867,Smith,XXXXXXXXX,Consumer,PR,5032 Crystal Rabbit Private,725
